filename,width,height,class,xmin,ymin,xmax,ymax
bath_tub(42).jpg,100,100,bath tub,6.37005735925362,43.61582179527498,93.1497175141243,87.7966153419624
dine_lamp%20(43).jpg,209,209,dining table lamp,15.622220074688947,20.9000085901331,188.45186473705152,154.88521095558448
desk%20(24).jpg,100,100,Desk,1.8502833479541843,11.073447620801334,100.0,86.8926570913886
chair%20(25).jpg,100,100,chair,14.50565144167108,0.7909602364577816,89.98587225790078,100.0
bath_tub(47).jpg,100,100,bath tub,4.110170353603902,36.836160778325834,96.76553327484993,85.08474921102578
chair%20(18).jpg,187,187,chair,4.727823246670308,3.803390233530163,184.33235108111538,187.0
bed%20(35).jpg,100,100,bed,7.951979987365378,15.14124250681387,100.0,93.10734635692532
chair%20(30).jpg,100,100,chair,2.189265536723164,3.5028252897963013,100.00000000000001,96.61016949152543
desk%20(6).jpg,225,225,Desk,2.2727272727272725,32.803044174656726,222.27274576822919,190.9848762281013
dine_lamp%20(2).jpg,100,100,dining table lamp,18.51851851851852,13.501685556739268,82.89562700573443,61.71716760706019
dine_lamp%20(16).jpg,209,209,dining table lamp,38.140749330873845,6.825934516059028,195.77037896050348,204.9888802987558
bath_tub(34).jpg,100,100,bath tub,1.963275974079714,80.56497519972635,98.46044852908722,100.0
dine_lamp%20(39).jpg,209,209,dining table lamp,23.50371014630353,14.707403112340856,208.15554696542245,138.55927643952546
bath_tub(43).jpg,100,100,bath tub,15.18361581920904,54.35028507211114,100.0,96.38418423927436
bed%20(23).jpg,100,100,bed,0.042375467591366525,22.93785440046235,100.0,96.045197740113
dresser%20(24).jpg,224,224,dresser cabinet,24.01045975030637,88.28235740910947,212.58038768892973,207.16339869281043
dine_table%20(36).jpg,100,100,dining table lamp,15.947718402139502,1.5032699684691586,73.20261437908498,33.398696799683414
dine_table%20(36).jpg,100,100,dining table,2.6143790849673203,46.47059222452002,95.94771441291361,88.30065758399715
dine_lamp%20(46).jpg,209,209,dining table lamp,58.97038325557003,42.292596887659144,173.81481481481484,166.14447021484375
bed%20(50).jpg,209,209,table lamp,175.79025423728814,55.733338738565394,208.8524011299435,104.38192270569883
bed%20(50).jpg,209,209,night table,164.926981004618,98.24181331483659,209.00000000000003,154.91977040781143
bed%20(50).jpg,209,209,bed,5.047883157676223,62.34576631535245,178.15183615819208,166.0192162465241
dine_lamp%20(44).jpg,209,209,table lamp,140.60001288519965,3.4481438530815973,203.6518475567853,185.84817391854747
dine_lamp%20(44).jpg,209,209,table lamp,20.688895331488716,14.144448739510995,74.17036607530383,157.13702844690394
bed%20(16).jpg,100,100,bed,3.884180790960452,11.412429809570312,99.02542028049966,94.91525423728814
dresser%20(16).jpg,100,100,dresser cabinet,17.777775783164827,13.790853662428514,92.81045751633987,95.09803921568628
cpu%20(46).jpg,194,259,computer,28.500619909898287,3.2192101559396518,176.96551663380748,257.8293740655069
cpu%20(19).jpg,187,187,computer,51.4250032241735,2.1129943502824857,148.20015091545835,187.0
cpu%20(35).jpg,225,225,computer,28.315679905778268,9.152543342719643,200.68855932203388,221.69492689229673
bed%20(6).jpg,209,209,bed,10.243365185408944,55.733338738565394,195.39139138776707,181.36949873239982
dine_table%20(17).jpg,209,209,dining table,18.437034889503764,50.17408695927373,197.45926355432582,194.85557273582177
dresser%20(14).jpg,272,185,dresser cabinet,52.622233072916664,1.122907491830679,211.2000054253472,173.3151934697078
dine_lamp%20(27).jpg,100,100,dining table lamp,11.784511784511785,4.343432288378578,84.51178451178453,40.16835633351747
dine_lamp%20(27).jpg,100,100,dining table,0.0,53.16498110992741,94.54545557298245,94.91583313604801
chair%20(6).jpg,187,187,chair,26.069071020783674,1.2677974162128685,170.38657547255693,186.99999999999997
dine_lamp%20(17).jpg,209,209,dining table lamp,16.748150295681423,10.76667955186632,205.90372947410302,184.72222222222223
dine_lamp%20(20).jpg,183,275,dining table,18.60807892770478,131.92756550194437,183.0,265.7511210762332
dresser%20(21).jpg,225,225,dresser cabinet,15.882357429055608,15.735289629767925,210.58823080623853,211.61763808306526
desk%20(39).jpg,100,100,chair,26.129943502824858,1.271186440677966,88.84180790960451,95.81921248786193
bed%20(14).jpg,272,185,bed,0.7283397311779539,1.672316782892087,271.6309262146524,179.5649749411028
dine_table%20(15).jpg,100,100,dining table,1.0101010101010102,4.612798722906145,97.17171922677295,94.04039993029252
cpu%20(1).jpg,100,100,computer,6.483049985379149,1.2429382841465837,96.53954802259888,95.93220511398748
dine_lamp%20(33).jpg,100,100,dining table lamp,18.78788495304609,3.804719969881103,65.11784306278935,46.63299663299664
dine_lamp%20(33).jpg,100,100,dining table,5.050505050505051,54.44444855455598,82.62626057120687,97.27273549295035
cpu%20(43).jpg,184,274,computer,4.038311060855263,1.5480225988700564,126.75662212171054,273.38080040883204
dine_lamp%20(40).jpg,209,209,dining table lamp,4.3629608154296875,29.344453034577548,205.90372947410302,145.87776918764467
bed%20(17).jpg,285,177,bed,1.6560441708050828,0.785404078549849,284.5726400731095,171.04764666370033
dine_table%20(41).jpg,187,103,dining table,1.4666722615559897,1.3865347416443232,187.00000000000003,94.51315452079096
cpu%20(48).jpg,202,250,computer,37.12899236078862,3.67231692297984,152.96116019295644,248.3050890561551
desk%20(15).jpg,225,225,Desk,13.315676026425118,41.44068087561656,221.28179517842955,174.91526199599443
desk%20(14).jpg,225,225,Desk,1.3665312427585408,16.27118547083968,225.0,205.67796998104805
bath_tub(36).jpg,100,100,towel,15.974581443657309,67.00565316582804,40.60734463276836,88.81355759787695
bath_tub(36).jpg,100,100,bath tub,0.607347219003796,33.44633026985125,100.0,100.0
cpu%20(8).jpg,201,251,computer,45.15853607339203,27.794353528211346,171.35959427445022,234.55029546877756
dine_table%20(16).jpg,100,100,vase,36.2963024614636,11.346805456912879,64.84848690354062,47.171719226772936
dine_table%20(16).jpg,100,100,dining table,3.164986247566814,25.353541518702652,100.00000000000001,95.925934146149
bed%20(19).jpg,225,225,bed,2.637717683436507,73.22033704337427,225.0,195.50847845562433
desk%20(25).jpg,100,100,Desk,2.6412446620100636,31.977400267865026,95.97457627118645,80.90395307810293
desk%20(25).jpg,100,100,Monitor,32.358762234617764,20.56497261349091,69.9858757062147,37.175142967094814
dine_table%20(14).jpg,100,100,dining table,1.8181849007654673,26.700342865504,98.51853084885313,85.6902356902357
chair%20(10).jpg,290,174,chair,89.09278018740481,0.1359375,215.63824468610883,174.0
dresser%20(15).jpg,225,225,range hood,138.82354287540213,6.323533899643842,225.0,45.14705433565028
dine_lamp%20(11).jpg,183,275,table lamp,62.478784118035826,105.78405269058295,122.12323984473642,169.41636602974793
dine_lamp%20(11).jpg,183,275,chair,15.650510691633128,163.0037949224224,97.96969696969697,258.2056036979094
bed%20(42).jpg,187,129,bed,1.5082131696258603,5.101694915254237,187.0,121.42034343137578
bed%20(47).jpg,209,209,bed,2.4501466481699112,20.78192360657083,207.4354735983294,199.31751772778185
chair%20(3).jpg,100,100,chair,0.0,1.0169497991012315,100.0,99.6610221216234
cpu%20(24).jpg,187,187,computer,46.56510977017677,1.9016961243193027,145.66454802259886,180.4497207382978
dine_lamp%20(25).jpg,197,256,dining table lamp,49.74747474747475,0.38135524611398963,147.9158249158249,111.27048251295336
dine_lamp%20(25).jpg,197,256,dining table,21.623573072028883,128.77928675518135,176.57037846729008,240.19897587435233
chair%20(50).jpg,187,187,chair,26.491671502926927,0.2113002410716256,179.26117753713143,182.56271508858026
chair%20(24).jpg,235,214,chair,13.003540235190894,1.45084838005109,226.13464747725536,214.0
desk%20(38).jpg,100,100,Desk,0.0,4.63276879262116,99.70339327882239,96.38418423927438
dine_table%20(7).jpg,225,225,dining table,12.352943420410156,49.852954640108,212.352954640108,205.14705882352945
dine_lamp%20(47).jpg,209,209,dining table lamp,45.45926355432581,2.885189480251736,183.38518948025174,156.0111197012442
dine_lamp%20(18).jpg,194,259,dining table,4.049829656427557,137.4347132915814,194.0,259.0
dine_table%20(43).jpg,187,187,dining table,14.666666666666668,66.36667039659288,187.0,166.09999254014758
chair%20(4).jpg,100,100,chair,0.3813576563603461,0.11299478132172493,62.41525768560204,100.00000000000001
chair%20(4).jpg,100,100,chair,41.28530901030632,0.4519780476888021,99.25142277432028,100.0
chair%20(37).jpg,100,100,chair,21.059327206369176,9.152542803920594,88.06497175141243,96.83616336456127
chair%20(28).jpg,100,100,chair,10.550849181784075,0.33898326636707715,97.55650752008297,88.02260059421346
bed%20(26).jpg,100,100,bed,7.612993488204008,20.451977832169185,96.2005615234375,80.79096045197741
cpu%20(27).jpg,187,143,computer,39.82837596258901,0.32316353361485367,132.72253826627463,102.11978140793278
cpu%20(27).jpg,187,143,keyboard,3.3169251806535165,90.16271679549567,157.11735221582666,143.0
dine_table%20(22).jpg,225,225,dining table,1.3665312427585408,74.2372900752698,225.0,224.4915331824351
dine_table%20(11).jpg,225,225,dining table,18.030305342240766,64.92425167199337,205.3030303030303,183.71212121212122
chair%20(46).jpg,209,167,chair,61.83605691810762,47.552543812552415,152.22972485820003,160.0180848547294
dine_table%20(24).jpg,100,100,dining table,1.285311596541755,29.604520636089777,97.78249277233405,94.46327511200123
dine_lamp%20(13).jpg,100,100,dining table lamp,13.400679565840699,2.457918623079756,93.13131518636891,51.48147942642572
dine_lamp%20(13).jpg,100,100,dining table,0.20202225707596802,72.49157838147096,100.0,100.0
dine_lamp%20(28).jpg,100,100,dining table,2.8956249506786618,38.01346595841225,99.59595548584808,92.42424242424244
desk%20(11).jpg,100,100,Desk,0.9463294077727754,23.841810495839955,99.70339327882239,100.0
dine_table%20(40).jpg,209,209,dining table,0.0,6.420257269167433,183.59216936896829,186.73400360306883
chair%20(34).jpg,100,100,chair,19.929383703544314,6.327684046858448,92.01977401129943,99.5480208747131
dine_lamp%20(10).jpg,183,275,dining table lamp,25.509087148338857,40.69506726457399,160.07879916104403,130.9410146533641
dine_lamp%20(10).jpg,183,275,dining table,5.29899365974195,143.27285321838653,182.99999999999997,268.0710745499273
dine_lamp%20(7).jpg,285,177,dining table,68.8990074697167,77.15045545423354,264.65658322729246,177.0
dresser%20(26).jpg,225,225,dresser cabinet,45.88234845329734,1.0294072768267464,188.23529411764707,208.67646161247706
chair%20(48).jpg,187,187,chair,25.646470538640425,1.2677974162128685,173.55606699798065,186.99999999999997
bed%20(13).jpg,225,225,bed,9.50211670439122,61.779659077272576,218.73942229707362,187.11864018844346
dresser%20(12).jpg,225,225,dresser cabinet,58.82352941176471,42.794126622817096,171.76471037023208,178.08824426987593
cpu%20(20).jpg,187,187,computer,31.56285310734463,4.014690474601789,160.666804685431,185.30961419229453
dine_table%20(19).jpg,264,191,dining table,0.0,0.0,263.8204109036191,264.56414866559385
desk%20(44).jpg,187,187,Desk,2.392594514069734,39.855567084418404,186.2444367585359,159.23334870515046
desk%20(10).jpg,100,100,Desk,10.550849181784075,46.66666580458819,100.0,94.8022616111626
desk%20(10).jpg,100,100,chair,0.042375467591366525,54.35028507211114,36.8785362459172,99.88700737387447
bath_tub(50).jpg,209,209,bath tub,1.7416648649226476,49.82938393630551,209.00000000000003,152.08587930970273
desk%20(4).jpg,187,155,Desk,4.6750018290984325,12.864102504050084,184.0032051282051,134.4609980620155
dine_lamp%20(30).jpg,100,100,dining table lamp,3.703703703703704,33.43434959951073,94.747472692419,70.87542087542087
chair%20(12).jpg,225,225,chair,17.63771186440678,6.610170461363711,216.95976903883076,213.81355544268072
chair%20(22).jpg,300,168,chair,96.88848264885486,4.034950690125941,223.07404622700915,165.18010290649823
desk%20(27).jpg,100,100,Desk,1.285311596541755,30.39548195014566,98.7994350282486,88.81355759787695
desk%20(16).jpg,225,225,chair,0.0,51.61017240104029,96.95975740077131,197.5423845194154
dresser%20(2).jpg,100,100,dresser cabinet,4.444446439057394,25.555559544781456,95.68628049364278,79.67319862515319
dine_lamp%20(8).jpg,225,225,dining table,0.0,154.62123986446497,218.6363682602391,225.0
dine_lamp%20(8).jpg,225,225,dining table lamp,29.841099755238677,43.72881549899861,225.0,116.94915254237287
bed%20(36).jpg,100,100,bed,0.0,13.89830637786348,98.7994350282486,92.20338810635151
bed%20(22).jpg,272,185,bed,20.79519931818864,37.209041940290376,249.68279941349965,169.94915892175362
bath_tub(40).jpg,100,100,bath tub,2.076272910597634,18.07909604519774,97.55650752008299,100.0
desk%20(37).jpg,100,100,chair,23.545199464269952,42.824860481219105,62.64124293785311,100.0
desk%20(37).jpg,100,100,Desk,11.002823996678584,41.12994522698182,100.0,90.05650234761211
desk%20(49).jpg,187,187,Desk,1.8888888888888888,11.14445213035301,187.0,164.2703857421875
bed%20(37).jpg,100,100,bed,7.2740112994350286,3.9548022598870056,100.0,95.7062198617364
bed%20(15).jpg,100,100,bed,11.454803121965483,30.621471512789107,99.47740802657133,77.85310906878973
chair%20(26).jpg,100,100,chair,29.872881355932204,2.9378535383838718,100.0,89.83050847457628
desk%20(26).jpg,100,100,Desk,0.8757036284538312,4.322033682785466,94.2090395480226,97.88135593220339
desk%20(26).jpg,100,100,chair,26.59604347358316,0.11299478132172493,74.61864234363966,71.86440505550406
bed%20(18).jpg,252,200,bed,1.9069506726457397,0.6779665327341543,250.29081062351105,193.44632423530192
dresser%20(27).jpg,259,194,dresser cabinet,23.022219639198454,1.8661905039911686,231.57647575428282,194.0
chair%20(15).jpg,225,225,chair,48.90890606379104,19.576273126117254,206.02755789029396,214.83050847457628
desk%20(18).jpg,225,225,Desk,31.112286195916642,30.000002909514862,193.31567408674854,209.9999961206468
cpu%20(34).jpg,211,239,keyboard,16.08242412109375,154.47232874638618,208.37940678710936,196.3310858085331
cpu%20(34).jpg,211,239,computer,53.08338618164063,12.962714954958125,173.26898618164063,153.6621510133905
dresser%20(20).jpg,224,224,dresser cabinet,22.839213452308005,5.709817325367647,209.06667113459966,208.9202793096405
chair%20(5).jpg,187,187,chair,21.420481838075453,0.0,175.03518883656648,184.25310694161107
chair%20(44).jpg,187,187,chair,30.083763510493906,0.8451989491780598,163.41370378914525,180.23842452744304
cpu%20(3).jpg,209,209,computer,76.13150438211733,51.71864767128466,178.38799074679446,171.4508438541391
cpu%20(3).jpg,209,209,keyboard,3.867092197224246,24.08813739496436,111.3190786070743,42.50847457627119
dine_lamp%20(36).jpg,100,100,dining table lamp,20.942765052872478,1.9191960293034513,74.27609633115004,35.85858585858586
dine_lamp%20(36).jpg,100,100,dining table,0.0,52.55892461397833,97.44107538602168,100.0
dine_table%20(35).jpg,100,100,dining table,9.411765703188827,22.15686872893689,96.47059222452,91.17647058823529
chair%20(27).jpg,100,100,chair,6.709039548022599,2.9378535383838718,94.16667701160841,94.57627635891156
cpu%20(37).jpg,225,225,computer,18.654664896302304,7.372882810689635,212.12923728813558,214.57627506579382
cpu%20(40).jpg,225,225,computer,42.55297386040122,10.42372978339761,209.33265039476296,212.0339021844379
dine_lamp%20(26).jpg,100,100,dining table lamp,17.44108360624474,3.804719969881103,90.70706865201495,86.76768087778831
desk%20(13).jpg,187,151,Desk,2.70798435885387,5.6305088000108965,187.00000000000003,148.0994402352026
ball%20(12).jpg,100,100,Bowling ball,10.889831370553054,10.847458058157883,90.2118747517214,91.18644585043697
bath_tub(32).jpg,225,225,bath tub,34.16313559322034,1.5254246986518472,185.94280824822894,113.64406973628674
bath_tub(32).jpg,225,225,bath tub,32.12923922781217,117.2033956495382,199.9258396989208,222.96611333297471
ball%20(19).jpg,100,100,Bowling ball,29.307909604519775,11.638419372213763,52.01977228714248,36.38418165303893
ball%20(19).jpg,100,100,Bowling ball,29.646896103681144,43.95480398404396,52.81073791159075,67.00565316582804
ball%20(19).jpg,100,100,Bowling ball,2.5282477254921436,43.163842669988085,25.918079096045197,68.5875757939398
ball%20(19).jpg,100,100,Bowling ball,54.39266053970251,14.01129900398901,76.76553672316385,36.271189026913405
ball%20(19).jpg,100,100,Bowling ball,75.2966153419624,47.11864492987509,98.23446327683615,68.92655367231639
bath_tub(31).jpg,318,159,bath tub,90.78051700609917,32.14241936501492,240.51171508903468,152.4345541964756
ball%20(31).jpg,100,100,Bowling ball,1.8502833479541843,50.73446500099312,100.0,100.0
ball%20(28).jpg,100,100,Bowling ball,3.3192090395480225,4.858757277666513,93.37570276637535,96.83616336456127
ball%20(1).png,259,194,Bowling ball,47.012194417747835,15.344632768361581,209.09252432889718,178.21695584227135
ball%20(48).jpg,225,225,Bowling ball,0.6038116196454582,0.5084740913520425,225.0,223.98304696810447
ball%20(5).jpg,224,224,Bowling ball,3.322033898305085,23.475705249161376,83.5570737332274,101.17966681011654
ball%20(5).jpg,224,224,Bowling ball,20.849715583068505,60.99887584966455,116.77741271627825,144.52428992319915
ball%20(5).jpg,224,224,Bowling ball,54.51299048817091,102.00225795594987,166.38644840218927,209.0666628045551
ball%20(5).jpg,224,224,Bowling ball,105.38758220780367,61.505082814706924,199.54352599752826,148.57402288576978
ball%20(5).jpg,224,224,Bowling ball,139.05084745762713,24.29830605027366,220.045197740113,104.7864445400777
ball%20(30).jpg,100,100,Bowling ball,19.477404578257417,38.07909690727622,71.7937835865775,93.44633285608668
ball%20(4).jpg,214,235,Bowling ball,1.5510913464450098,1.062148412068685,214.00000000000003,223.31638012902215
bath_tub(24).jpg,187,187,bath tub,6.840817596952793,49.23276674949516,187.0,159.74236965718242
ball%20(16).jpg,216,233,Bowling ball,40.063715492806786,40.544631764040155,178.35639841963607,177.97513722565216
ball%20(49).jpg,225,225,Bowling ball,1.6207646515409824,1.0169506072998047,225.0,223.22034674175714
bath_tub(28).jpg,100,100,bath tub,1.1723189704162253,5.3107353253553145,100.0,90.73446672515007
bath_tub(13).jpg,276,182,bath tub,9.674225225332416,60.652668085965246,276.0,178.95266966386276
ball%20(44).jpg,259,194,Bowling ball,29.48999568624678,1.3152550735042592,224.64348907148107,190.93107010146318
bath_tub(25).jpg,284,177,bath tub,39.765321711904,47.08466002959058,253.76345542042526,147.80165088624884
ball%20(38).jpg,225,225,Bowling ball,28.82415642172603,19.576273126117254,200.180092504469,197.2881317138672
bath_tub(11).jpg,273,184,bath tub,42.72775238037109,68.8180838547184,192.27974761962892,161.75367866128178
bath_tub(11).jpg,273,184,toilet seat,149.6397476196289,24.741242144740905,186.66375396728517,75.05537199031161
bath_tub(11).jpg,273,184,towel,219.52774444580078,89.19322351143185,258.00774444580077,105.41017107774982
ball%20(23).jpg,100,100,Bowling ball,1.6242937853107344,0.9039550177795066,100.00000000000001,98.53107861879856
bath_tub(27).jpg,284,177,bath tub,28.479850046860356,46.019998375455245,284.0,173.77940499441965
ball%20(2).jpg,100,100,Bowling ball,0.8333324712548552,0.22598848504535224,99.59039203191207,99.09605037021097
bath_tub(16).jpg,301,167,bath tub,0.0,41.18581081081081,269.85622554017544,167.0
bath_tub(29).jpg,225,225,bath tub,0.0,57.96609975523867,225.0,175.67796222234176
bath_tub(22).jpg,209,209,bath tub,12.841101694915256,86.43390371031681,209.00000000000003,178.53558961685096
ball%20(21).jpg,100,100,Bowling ball,12.584746624790343,11.412429809570312,88.2909570036635,90.3954802259887
bath_tub(26).jpg,224,224,bath tub,22.368365444032488,60.42937853107345,210.17402674788138,224.0
bath_tub(12).jpg,225,225,bath tub,14.332629058320643,62.7966121091681,212.89195691124866,201.61017725023171
bath_tub(21).jpg,100,100,bath tub,13.149718376202772,44.74576529809984,100.0,100.0
ball%20(20).jpg,100,100,Bowling ball,27.387009098031427,18.418080389162917,73.6017000877251,67.2316384180791
ball%20(39).jpg,225,225,Bowling ball,67.21398305084746,69.66102082850568,157.72245374776548,158.6440716759633
bath_tub(10).jpg,187,187,bath tub,1.76963599253509,52.19096206406415,186.99999999999997,146.00790638034624
ball%20(17).jpg,100,100,Bowling ball,6.483049985379149,4.858757277666513,92.92373226187324,95.5932186148261
ball%20(3).jpg,224,224,Bowling ball,19.07797189486229,20.7548041909428,210.93335650600284,202.2327722236935
ball%20(7).jpg,217,232,Bowling ball,3.6098316111953594,10.223730313575873,216.2829694027627,224.92204189839336
ball%20(47).jpg,215,234,Bowling ball,7.52912855881911,7.667798123117221,211.81219740647535,209.674584340241
bath_tub(18).jpg,225,225,bath tub,12.552966101694915,92.03390024476131,205.77330508474577,214.83050847457628
ball%20(35).jpg,229,220,Bowling ball,17.02352631981693,13.920904903088587,214.64090350913224,206.5762673932954
bath_tub(14).jpg,318,159,bath tub,12.338517393703873,47.38735773322288,318.0,158.62780898876406
ball%20(45).jpg,275,183,Bowling ball,33.463930904417104,72.16610485012248,145.32483000504342,163.1491556975801
ball%20(37).jpg,300,168,Bowling ball,0.0,39.77007117638221,126.57919743402941,162.4831197987432
ball%20(37).jpg,300,168,Bowling ball,61.12464683125147,25.835617014396945,157.8444304819295,121.80350741893551
ball%20(22).jpg,100,100,Bowling ball,10.550849181784075,6.553673609501898,91.56780350679732,84.74576271186442
bath_tub(17).jpg,230,219,bath tub,0.8938463090406293,75.9694934133756,223.52643019418218,199.69831641245696
ball%20(24).jpg,100,100,Bowling ball,47.49999827584305,42.598870918575656,66.25706731936353,62.598871780654136
ball%20(24).jpg,100,100,bowling pins,3.3192090395480225,10.621468495514433,100.00000000000001,81.24293957726431
ball%20(10).jpg,270,187,Bowling ball,6.505626223091976,30.849718320167668,129.3001435460876,159.31977723547294
ball%20(10).jpg,270,187,Bowling ball,149.16707436399216,32.5401121883069,266.0437931426584,155.7276932883397
bath_tub(3).jpg,100,100,bath tub,1.3983042226672846,46.66666580458819,100.0,100.0
ball%20(33).jpg,100,100,Bowling ball,11.793785310734464,10.395481088067179,89.19491525423729,90.28248759986317
ball%20(50).jpg,300,168,Bowling ball,8.041238829479559,2.0122090725595734,182.3617722458558,166.97810307633517
ball%20(43).jpg,265,190,Bowling ball,63.373798497904396,15.2429386720819,208.35860912319134,162.7344698286326
ball%20(40).jpg,225,224,Bowling ball,0.8504746835443039,2.2779675499867587,225.0,224.00000000000003
ball%20(36).jpg,225,224,Bowling ball,18.06566262546974,14.680228885284253,213.25555149512957,208.81355932203394
ball%20(18).jpg,100,100,Bowling ball,4.901131667659781,18.757062577931894,91.34181825454625,100.0
bath_tub(15).jpg,225,225,bath tub,29.332632937673793,84.66101500947596,225.0,206.69492301294358
ball%20(46).jpg,225,225,Bowling ball,71.53602858721199,147.96611333297471,158.48517337087856,223.98304696810447
ball%20(46).jpg,225,225,bowling pins,29.332632937673793,17.2881385027352,184.92585521633342,167.03390994314418
ball%20(13).jpg,100,100,Bowling ball,2.302262473241084,2.1468933019260903,96.99153576867056,98.87005649717514
ball%20(9).jpg,185,185,Bowling ball,5.304383315609,3.762712263118076,184.24222525903733,185.00000000000003
ball%20(14).jpg,223,226,Bowling ball,0.38737269185675594,3.0644062925866766,223.00000000000003,224.4678005067642
ball%20(41).jpg,224,225,Bowling ball,3.665817542109929,3.0508469727079746,224.0,225.0
bath_tub(23).jpg,209,209,bath tub,28.899856955318132,123.03842348432812,135.8795161705233,181.13334414379747
bath_tub(23).jpg,209,209,mirror,179.09647253004172,46.523165643551934,209.0,95.40791320800781
bath_tub(23).jpg,209,209,towel,165.8716173764676,78.87683976168013,180.51341807909606,106.50735003800042
bath_tub(23).jpg,209,209,towel,0.0,66.59661197123555,33.62302980584614,125.16384180790962
bath_tub(30).jpg,194,259,bath tub,0.0,140.76723833676786,140.19245283018867,224.46668006336623
bath_tub(30).jpg,194,259,towel,137.72628922372493,147.49830955031229,161.15270431806456,187.88475915941143
bath_tub(33).jpg,100,100,bath tub,2.4152550993666138,31.864407641739497,72.35875533798995,99.88700737387447
ball%20(8).jpg,277,182,Bowling ball,8.670855235249055,25.89475630081329,135.77413308341144,154.67079449924356
ball%20(8).jpg,277,182,Bowling ball,137.43562020871164,23.81772349054225,266.6157450796626,156.33242708606147
bath_tub(19).jpg,100,100,bath tub,15.861580196747,36.04519946426995,100.0,85.19774183715131
ball%20(15).jpg,225,225,Bowling ball,24.247887174961928,25.677967071533203,197.89195303189553,200.33899080955376
ball%20(11).jpg,100,100,Bowling ball,11.115820933196504,8.587571052508165,90.77684650313383,91.7514176018494
ball%20(34).jpg,100,100,Bowling ball,6.596046921897069,4.406780307575808,95.07061802061264,95.2542407364495
ball%20(25).jpg,100,100,Bowling ball,0.607347219003796,1.0169497991012315,100.0,98.98304912330067
ball%20(42).jpg,222,227,Bowling ball,128.30269976198932,18.211300413487322,165.7191656203497,54.890399394062285
ball%20(42).jpg,222,227,Bowling ball,33.48018893947849,17.954802259887007,78.32867378796334,58.481353975285245
ball%20(26).jpg,100,100,Bowling ball,2.4152550993666138,1.9209037392826405,99.8163945257327,99.2090429963365
ball%20(6).jpg,225,225,Bowling ball,22.4682242183362,24.406780630855234,207.0444915254237,207.45762323929088
rack%20(50).jpg,289,174,Bowling rack,0.0,51.65329029521004,201.91973103974996,172.59753518026383
rack%20(53).jpg,225,225,bowling pins,12.138164670843828,7.401315789473685,198.05921504372046,198.65133385909235
vase%20(29).jpg,100,100,vase,11.184210526315791,1.1842125340511924,87.23684612073397,100.00000000000001
toilet%20(53).jpg,225,225,toilet seat,69.57236842105263,61.28290828905608,152.46710526315792,213.4539654380397
range_hood%20(16).jpg,209,157,range hood,30.524995803833008,50.25894901208711,181.225004196167,105.89755811189352
sink%20(3).jpg,209,209,sink,11.824997901916504,4.675012588500977,207.07500839233398,188.92499160766602
table_lamp%20(5).jpg,209,209,table lamp,60.08751678466797,0.0,146.4375,202.399995803833
table_lamp%20(5).jpg,209,209,chair,0.0,94.32500839233398,109.72500419616699,202.125
towel%20(51).jpg,225,225,towel,83.78290377165142,71.34867969312167,122.86184210526316,131.7434210526316
towel%20(51).jpg,225,225,sink,92.07236390364798,108.65132934168766,189.17763609635205,159.57239552548057
tv_screen%20(3).jpg,187,187,Monitor,0.7381560175042418,0.4921165265535055,187.00000000000003,180.84868421052633
table_lamp%20(19).jpg,187,187,table lamp,39.614469929745326,7.627627824482166,155.2592067718506,186.2618345963328
sink%20(38).jpg,209,209,sink,16.77500629425049,43.17501258850098,195.524995803833,186.72502517700195
refrigerator%20(60).jpg,224,224,refrigerator,36.25264057360197,6.1894691868832235,189.5157984683388,218.98948267886513
towel%20(52).jpg,225,225,towel,41.15132030687835,39.9671052631579,148.91448271901987,202.20395640323036
range_hood%20(7).jpg,318,159,range hood,100.83946729961194,0.0,217.99736203645404,64.85526315789474
towel%20(83).jpg,266,190,towel,117.25,67.39744406141993,185.15000534057617,159.8582788985995
vase%20(50).jpg,187,187,vase,42.56711277208831,14.517109017623099,166.08552631578948,175.9276315789474
table_lamp%20(62).jpg,209,209,table lamp,75.625,23.375,185.07500839233398,191.67499160766602
towel%20(10).jpg,194,259,towel,52.83948536923057,83.78426334775727,153.9236920005397,207.2877155172414
tv_screen%20(58).jpg,297,170,Tv screen,23.838166839198063,6.460476579337285,272.3802810468172,158.8742994988102
sink%20(27).jpg,100,100,sink,11.184210526315791,19.86841904489618,100.00000000000001,84.86842105263159
refrigerator%20(5).jpg,276,183,refrigerator,88.97368421052632,6.149077311600789,194.28947368421052,174.29168474556198
refrigerator%20(22).jpg,225,225,refrigerator,57.13816692954616,5.032908289056076,171.4144782016152,225.00000000000003
refrigerator%20(61).jpg,172,293,refrigerator,13.805268337852077,6.86541815798255,172.0,287.4214113449038
refrigerator%20(56).jpg,213,237,refrigerator,37.83552631578947,2.7609097633136095,176.84604835510254,237.0
sink%20(24).jpg,100,100,sink,0.0,13.42105865478516,100.0,99.34210526315792
towel%20(17).jpg,252,200,towel,97.81578947368422,78.21279478467201,206.57369432951276,191.27063593588588
table_lamp%20(48).jpg,100,100,table lamp,2.5000020077354033,0.6578947368421053,95.39473684210527,100.00000000000001
range_hood%20(41).jpg,187,187,range hood,0.0,3.1986917194567237,187.00000000000003,139.51183459633276
vase%20(45).jpg,187,187,vase,31.49474435103568,0.0,150.58422178971145,187.00000000000003
